longitude,latitude
-122.74175131463326,45.59363159331584
-122.74199510487503,45.60011553313949
-122.74164209258424,45.5921216606078
-122.74154114574766,45.591924496515055
-122.74168448308657,45.596364832598844
-122.74183333133266,45.6000357166018
-122.74164534008098,45.5964777680044
-122.7414615249614,45.59207946650045
-122.74103077018005,45.59332271663496
-122.74108383703508,45.594948137764085
-122.7409697544742,45.5934519485569
-122.7411307595853,45.59969479943911
-122.74085100348552,45.593280900488345
-122.74078150183301,45.5934076993158
-122.74093846059644,45.59784339850494
-122.74067200296983,45.59190077045908
-122.74096752360389,45.59958415968167
-122.74089232880021,45.59796187766402
-122.74049498943855,45.591854316940186
-122.74038339544754,45.59460937197536
-122.7403030395115,45.59476369984283
-122.74019149998318,45.59456474577197
-122.7400681359328,45.593093647868095
-122.74011898048003,45.59471963658065
-122.74029191660755,45.59916299339197
-122.74000452660474,45.593218716348126
-122.74016918329973,45.599070648396115
-122.73989104444034,45.59304724840753
-122.73980128090956,45.591498666036316
-122.73982758839274,45.59317233628127
-122.73970964954192,45.59167135486007
-122.73992877353183,45.597741060284235
-122.73980593561102,45.59756022679598
-122.73953382870313,45.59162548227482
-122.7397591311693,45.59768822488748
-122.7395502354903,45.595900206019905
-122.73948912641482,45.59602591052989
-122.73941488225697,45.594385078957416
-122.73933882146066,45.59453467020789
-122.73948714949437,45.598637166587565
-122.73923454362226,45.59434335034228
-122.73934163953857,45.598540269307485
-122.73911012384855,45.59286292059427
-122.739158125325,45.5944934396982
-122.73904503475976,45.59299132720373
-122.73892764104836,45.592815073463186
-122.73903436698913,45.597376802947785
-122.73886170149635,45.59294372782903
-122.7387483237745,45.591441691156376
-122.7389760496284,45.59749983458475
-122.73884573287225,45.59735502306859
-122.73877100731767,45.59571317401628
-122.73855574038306,45.5914269341177
-122.73870950296767,45.59584048695701
-122.73858879810764,45.595670720436175
-122.7386770733001,45.598117767522915
-122.73839686889438,45.59136535313757
-122.73852760900085,45.59579634925255
-122.73845238277137,45.59415589595264
-122.73829633546343,45.591943777954604
-122.73837286939711,45.59431338492759
-122.73824158133404,45.59204693537345
-122.73821344245391,45.59131258998904
-122.738272724624,45.59411352683502
-122.73814248196037,45.592631218886154
-122.73819306150605,45.59427250654854
-122.73807637860783,45.59276066767473
-122.73795705963325,45.59258799808209
-122.7381262144465,45.59704344721313
-122.73790872895061,45.5927114530863
-122.73794091789742,45.59700065411221
-122.73780233516207,45.595482148578704
-122.73774095995861,45.59560930871768
-122.73763086739898,45.59544101794598
-122.73744239431859,45.59173086819295
-122.73756896045988,45.59556809524677
-122.73748844214192,45.59392535537678
-122.73740973212281,45.594085342918994
-122.7373094099309,45.59388327032192
-122.73717418136972,45.59179257429517
-122.73700707195883,45.59163642858576
-122.73715852924023,45.5968149896719
-122.73701301937912,45.59448789763891
-122.73694238203906,45.59462265515991
-122.73672867522895,45.59169600986584
-122.7365262764314,45.59370043812028
-122.73628851669274,45.59201720841709
-122.73634699868423,45.59365890067801
-122.73620875384812,45.59217195267226
-122.73615828907748,45.592299802688714
-122.7359778935106,45.59225785732287
-122.73569686987015,45.59280050046073
-122.73564289737516,45.5929046040788
-122.73553046305402,45.592010988551344
-122.73552530584288,45.59140052565165
-122.73534956598716,45.591358374979194
-122.73524324246794,45.59194087901297
-122.73523354483059,45.59373315867373
-122.73507113634798,45.59189969743857
-122.73516186813698,45.59386852248418
-122.73486384721943,45.594496601297806
-122.7349503793731,45.59676132888849
-122.7349506535545,45.59689333126935
-122.73494971771729,45.597517449649224
-122.73495018105034,45.59765007855697
-122.73495241466027,45.598274306185964
-122.73495264304616,45.59840685153964
-122.73495798138603,45.5991642677866
-122.7347490548446,45.59461819257468
-122.73475038027036,45.5953802587855
-122.73475460756809,45.596760054086545
-122.73475532015435,45.59689407063602
-122.73476069234123,45.59751776143529
-122.7347613021617,45.597650374689756
-122.73476332687787,45.59827467200425
-122.73476356866682,45.598407325207724
-122.73476582969151,45.59903440931514
-122.7347663941848,45.59916152639763
-122.73418875660515,45.59255687770688
-122.73400727820639,45.592397247849114
-122.7334222985118,45.59150480541583
-122.73335614105751,45.59163248219014
-122.7331745893558,45.59158277976343
-122.73307694653063,45.59217251393362
-122.73301997292236,45.5922782304973
-122.73249783925736,45.59141740335563
-122.73254772839928,45.59373923805
-122.73254650109162,45.593865423753286
-122.73254049786176,45.59449612554858
-122.7325419628683,45.59462281044107
-122.73254709200444,45.59601014122987
-122.73254592022964,45.596135090092474
-122.73254643666577,45.596768084077354
-122.7325526874784,45.59689302483372
-122.73255442367385,45.59752482563958
-122.73255521783123,45.5976500215134
-122.73255703355836,45.59828180524208
-122.73255708934593,45.59840714115555
-122.73233876883765,45.59386751430119
-122.73232906934217,45.59373744562942
-122.7323430842439,45.594495317974506
-122.73234442676386,45.59462217155187
-122.73234257110299,45.59601032485977
-122.73235786017244,45.59676728793181
-122.73234392951574,45.5961365936437
-122.73235117316258,45.59689201389218
-122.7323524432485,45.59752216775622
-122.73235352029457,45.59765209651703
-122.73235556930167,45.59827909932949
-122.73235725280698,45.598408917636185
-122.7315320608418,45.59118782933575
-122.73092228226739,45.592292278085765
-122.73074114312615,45.592246141016474
-122.73046718221144,45.59236244371791
-122.7305379450436,45.593679581454985
-122.73047385848844,45.59341103426331
-122.73052970996123,45.593865754786776
-122.73053208807454,45.59449933366817
-122.73053281450063,45.594625913727555
-122.73052867855999,45.59601144098112
-122.73052896448029,45.59614227545424
-122.73053276704344,45.59676766121341
-122.73053368369645,45.596899615735595
-122.73050193304984,45.59844967398404
-122.73023206157231,45.59266529669252
-122.73023828230143,45.59229338442409
-122.73022995239953,45.59283856960025
-122.73025500991011,45.59350219413549
-122.73018822141053,45.59376197867659
-122.7302465737268,45.594500196081334
-122.73024743584918,45.59462664844919
-122.73025328400153,45.59539386127103
-122.73026405822924,45.596009261959956
-122.73026419390837,45.59614508219609
-122.73027158315941,45.596765677376474
-122.73027199917354,45.59690234843345
-122.72861914125852,45.59393978755775
-122.72849350274628,45.59322940177514
-122.72847147154103,45.59338153885806
-122.72541263786846,45.59130656402529
-122.72524348739728,45.59130527985424
-122.72525269122929,45.59270438101214
-122.72427945309765,45.59270110508798
-122.7242806978771,45.59283073021923
-122.72426944421427,45.59418432420435
-122.72409687233011,45.59270212144785
-122.7240940050848,45.59283194840211
-122.72407474309625,45.594167115003074
-122.72325439141895,45.59270098533596
-122.72325410349089,45.59282140879322
-122.72325748741268,45.59415440182033
-122.72325784422254,45.59435989291168
-122.73713478610765,45.59694351212483
-122.74376341943032,45.583630649987924
-122.74388582082118,45.587560872584994
-122.74370627056396,45.58374978502058
-122.74355953525966,45.5844747009448
-122.74373467207826,45.58973244324842
-122.74360962735543,45.58810839420742
-122.7434356598249,45.584298468713484
-122.74354632310403,45.588233164348836
-122.74337201806229,45.58443009220543
-122.74329146902012,45.58502496660563
-122.74323470079646,45.58514258774012
-122.74338335824773,45.588945261814764
-122.74327792890791,45.58876067453067
-122.74311254931499,45.584977750611806
-122.74329671408731,45.59098707266534
-122.74322007346942,45.588866845955764
-122.74305162326425,45.58510361396064
-122.74314088503934,45.58945828048518
-122.74317752603083,45.59082818759943
-122.7429637855843,45.58569832655662
-122.74311774063654,45.590945118830945
-122.74290575176657,45.585818665503055
-122.74296476379902,45.58937547093276
-122.74295095900867,45.589547134827136
-122.74278484199878,45.58565585308752
-122.74262404836954,45.58251920513095
-122.74272682177087,45.58577624800886
-122.74277598592768,45.589495833162246
-122.7426389677333,45.586371181883365
-122.7425782128451,45.58649660625412
-122.74241249579104,45.58249713368073
-122.74245993069626,45.586328368303526
-122.74239924761467,45.586454142121
-122.74224545542486,45.58326795720197
-122.74218428027156,45.583391683253325
-122.74231271916584,45.58704636188766
-122.74239360399507,45.590643772659504
-122.7422521207998,45.587172014258876
-122.74206092372509,45.58322527053063
-122.74233321674858,45.59076157271023
-122.74213386581442,45.5870036731904
-122.74221431851278,45.59060245609535
-122.7420732893773,45.58712952502408
-122.74179075906922,45.58247784830299
-122.74191595588547,45.58393975948102
-122.74215426718573,45.59071925441894
-122.74185551039086,45.58406559641683
-122.74198655034053,45.58772165533061
-122.74198838222216,45.58930915345094
-122.74192033785657,45.58784582747398
-122.74173726977055,45.58389749663904
-122.74167634633982,45.584022827175716
-122.74180780298893,45.58767928789779
-122.74181407585043,45.58926821092041
-122.74175248144077,45.587805911431
-122.74158994601419,45.584615139715
-122.74148163441924,45.582475190294026
-122.7415291764179,45.58474090478996
-122.74166530284887,45.58838049792259
-122.74161633611565,45.588482555813336
-122.74141083830511,45.58457267676761
-122.74149156845935,45.58833613273725
-122.74134994777432,45.58469811050502
-122.74144006504399,45.58844287155579
-122.74126239845653,45.58529309810279
-122.74142491393339,45.59041431939965
-122.74136983919713,45.58899381104543
-122.74120411610467,45.58541348030215
-122.74108328032898,45.58525059963946
-122.7412548595364,45.5903737481031
-122.74119639763492,45.58895176441172
-122.74102515947605,45.58537121715912
-122.74093721685166,45.585965962679744
-122.74102361191775,45.58908789449415
-122.74087646355956,45.586091534668704
-122.74075814702424,45.585923184560855
-122.74069775370523,45.586048982846016
-122.74061474658622,45.58663991736931
-122.7405525143363,45.586769194219315
-122.74035916417603,45.58356301297969
-122.74043085784231,45.58659598720382
-122.74027246271292,45.58368996242987
-122.74036806512524,45.58672537848706
-122.74046707311203,45.59018416942761
-122.74040502569302,45.59030602998269
-122.74028498252306,45.58731654006541
-122.74022429085345,45.587442123981376
-122.73999599174556,45.584232444027506
-122.74010612676871,45.58727385367638
-122.7399247169527,45.58436080627658
-122.74004513718974,45.58739948879556
-122.73996749851794,45.58797830945732
-122.73991872105977,45.58807513951037
-122.73978289284055,45.587935036420696
-122.7396388453537,45.58490444525241
-122.73973902672476,45.58803246905837
-122.73957327667888,45.58502736077429
-122.73967310257225,45.5885869940123
-122.73962302040353,45.591457847021324
-122.73949071229323,45.588543940794224
-122.73928853090398,45.58557128916556
-122.73922254813199,45.58569895370112
-122.73893604754203,45.58623996966194
-122.73851608744249,45.587037111761006
-122.73839244120046,45.58685400525315
-122.73830348789951,45.58700449859134
-122.73823792277568,45.587566359818425
-122.7381865204702,45.58766342263013
-122.73747123238914,45.580207460293586
-122.73725956619641,45.58013228749788
-122.73745768123862,45.58680115282701
-122.73718933730949,45.58075409676149
-122.73714100487138,45.58084668941525
-122.73708750302166,45.58045699686398
-122.73706237586794,45.580506208144065
-122.73692832432128,45.580777051306605
-122.7368653907133,45.580899468678716
-122.73677033744222,45.58155047083503
-122.73705846299606,45.58936944361214
-122.73672133394359,45.58116704176596
-122.73670977044503,45.5816670791231
-122.73669592125698,45.581216359841235
-122.7369909541904,45.589493520404375
-122.73687775204321,45.587921920655646
-122.73654919063901,45.58151583438073
-122.73670777476572,45.587882614184764
-122.73648345537725,45.58163819885306
-122.7363793210385,45.58230521409045
-122.73632350143517,45.58193040654088
-122.73629543185427,45.58198413667656
-122.73629115664818,45.582473915382025
-122.73616021433611,45.58225523309842
-122.7360710264292,45.58242483358598
-122.73590205042693,45.58322679387216
-122.73586725397682,45.58329442590221
-122.73567408775055,45.583158554173366
-122.73547442857917,45.579559306137114
-122.73563601151233,45.58325365211887
-122.73586541457863,45.59075042842842
-122.73535064003326,45.57981830728636
-122.73532474143848,45.579866079113465
-122.73568395782519,45.59070753564306
-122.73529361170661,45.58213673635481
-122.73517219892875,45.58013150682189
-122.735586368548,45.59129446717158
-122.73511000704276,45.580252309888735
-122.73522362855016,45.58453744804773
-122.73502842573848,45.5800519452341
-122.73509983223623,45.58206361374038
-122.73515718903137,45.58466404202541
-122.73497776568094,45.58016711103273
-122.7353997901535,45.59125082719259
-122.73498396850674,45.580526766585315
-122.73495952686129,45.58057671345958
-122.73500308031313,45.584486866367975
-122.7348072461344,45.58046124616252
-122.73479403503592,45.58087054453736
-122.73478151427943,45.580510855970694
-122.73493736360518,45.58461149928246
-122.73496605098184,45.58603150542704
-122.73484191305342,45.582971944826774
-122.73472862607215,45.580992177050305
-122.73480953014273,45.58305662011803
-122.73488835319415,45.58600480112969
-122.73464053999206,45.58081143909265
-122.73466420812943,45.58292629999266
-122.7345741301705,45.58093425226362
-122.73458738785082,45.581294929204134
-122.73445747421374,45.578456106236146
-122.73456093242456,45.58134509031983
-122.73462049265349,45.58301195162843
-122.73428379172834,45.578304718031475
-122.73427865924636,45.57861745267452
-122.73440519198773,45.5816181807196
-122.73440715604752,45.581229358621556
-122.73438090007572,45.581279140853304
-122.73450807043288,45.585918009088395
-122.7343186161343,45.58177008301502
-122.73425039069204,45.58156107187006
-122.73411774517072,45.5784497047681
-122.73418968972115,45.58172206319572
-122.73428885473616,45.585865747857056
-122.73438767853546,45.590234466429
-122.7341565918472,45.58429042545415
-122.73409742296043,45.58440417864377
-122.73421044336253,45.58900325837854
-122.73399334899543,45.584251671212314
-122.7338805203878,45.58262653712425
-122.7339331704081,45.584365634067055
-122.73391158108522,45.58577229021863
-122.73379396091532,45.582814931211054
-122.7340380581778,45.590314624823606
-122.73358723230432,45.57951972243751
-122.73383401231307,45.58575389368808
-122.73383162294685,45.58592700738586
-122.73351932511108,45.579629917144096
-122.73375098681079,45.585913274927364
-122.73350939419241,45.58038597452471
-122.73386362693164,45.59026390613779
-122.73338338070812,45.579442929255286
-122.73344409593963,45.580361779833375
-122.73341402222358,45.58051319299198
-122.7334641166795,45.58310548778208
-122.73331000322884,45.5795519343249
-122.73375809434795,45.59085790401148
-122.73334862391371,45.58048907540099
-122.7331234775997,45.57772089277684
-122.73340038148248,45.583230037807844
-122.73370208417461,45.590965406915025
-122.73315229985923,45.577495552250284
-122.73344240343275,45.58566472824416
-122.73307927025839,45.577468576732535
-122.73308524136007,45.57982558528398
-122.73306868935744,45.58023382580263
-122.73328137456575,45.58562668073027
-122.73344516914631,45.589982742614886
-122.73305072303593,45.579872007659866
-122.73294732558954,45.57765881848066
-122.73298651110002,45.58034371036585
-122.73314339394872,45.58404555092421
-122.73308177533727,45.58416518393337
-122.73306157090549,45.58387266310132
-122.73286050253513,45.58015581656944
-122.73300701888833,45.583986032664846
-122.73323910984182,45.5914548729882
-122.73277902174132,45.58026641085328
-122.73253690974634,45.57821480009239
-122.7325469393794,45.58092971954883
-122.732446807611,45.57833603065602
-122.73266534556575,45.58463428179298
-122.73260819099059,45.58474462595669
-122.73234749475871,45.58084913932059
-122.7324296941888,45.585423570436575
-122.73224654995042,45.581000194769885
-122.73217144608184,45.578986857488864
-122.73236040431541,45.58556970775415
-122.73208407166655,45.57911229643166
-122.73255992295034,45.591294457944294
-122.73200883225857,45.5789283314351
-122.73176434440497,45.57722489581667
-122.73238076437033,45.59125207403648
-122.73191940118184,45.57904777748848
-122.73217160624478,45.58554718504564
-122.73178502514646,45.58156929178025
-122.73158489199396,45.5771630247984
-122.7316407974004,45.579709004332905
-122.73169038520228,45.581686381618766
-122.73185962575917,45.58614635259245
-122.73155864550671,45.57981966611806
-122.73180186870314,45.58625686022333
-122.73176115664678,45.58633510596769
-122.73147636805668,45.57964581879545
-122.73134432038118,45.57778000041011
-122.73168641025848,45.58647168390232
-122.73139421452947,45.579755964846676
-122.73144811816336,45.58236198517239
-122.7312566362078,45.577898084269556
-122.73136868012449,45.582467014024104
-122.7312420243246,45.5822852066494
-122.73159328410985,45.59106491370198
-122.73109370113038,45.577832631516195
-122.73112647432569,45.580401110771376
-122.73116218811346,45.582389791348206
-122.73103563677253,45.58055018616523
-122.73095044237499,45.58035311905291
-122.73113839854686,45.58516808775939
-122.7308171951422,45.57849208134777
-122.7311133933309,45.58633387293004
-122.730860628953,45.58047312938826
-122.73072809251343,45.578612014811966
-122.73095360216378,45.585419730157504
-122.73064640747113,45.57842954744062
-122.73095876235509,45.58633788819966
-122.73098973085143,45.58782288410127
-122.73091522161852,45.58547126960122
-122.73055737184843,45.57854947115594
-122.73091416856556,45.587964477599066
-122.7308082803437,45.585366570638264
-122.7306018391377,45.581127157153496
-122.73077018750374,45.585417671412706
-122.73072189445095,45.585724577943026
-122.73051065617751,45.58124801657328
-122.7306418013493,45.58583206639401
-122.73042115928374,45.58106568507409
-122.73058338561349,45.58567338848456
-122.73028390345078,45.57920907113017
-122.73033156735221,45.58118579378832
-122.73050301051113,45.58578122158208
-122.7303758046231,45.583782018208126
-122.73020180764584,45.579319577428905
-122.73045477401627,45.58608808304937
-122.7304456682485,45.58648162112963
-122.73029656623626,45.58388687707421
-122.73041614037047,45.58613902477009
-122.73046000892819,45.58782657143196
-122.73046191988301,45.58796228584187
-122.73047026749916,45.58911626717844
-122.73046681230899,45.58900287238148
-122.73030973127692,45.58603459482741
-122.73016942035667,45.58370452422241
-122.73027764087347,45.58634194012853
-122.73027138575057,45.58608538834406
-122.72989160303251,45.57739242567546
-122.7302532451504,45.5864821686712
-122.73006335132841,45.58183859059964
-122.73026535197397,45.58782720405471
-122.73026801109697,45.58796385429267
-122.730089569068,45.583810286173886
-122.72997480641811,45.581955849863924
-122.73008849092092,45.5863340546751
-122.72973414720983,45.57734143713753
-122.72989037297764,45.58178068449631
-122.72975884292693,45.57991710366063
-122.729802604204,45.58189817709454
-122.72984050874862,45.584488660438005
-122.72966978984569,45.58003701465954
-122.72958804951777,45.57985455922936
-122.729752405495,45.584657065654916
-122.72736723628594,45.57828084368878
-122.72747048432583,45.582699602273856
-122.72722132963341,45.57808791528146
-122.72738604404414,45.58281910710238
-122.7275375399635,45.58636553187277
-122.72740055948013,45.58379560017841
-122.72742506387607,45.585354919752135
-122.7271396926122,45.57819733086195
-122.72750542850113,45.58798050073708
-122.72744728490981,45.58650599534286
-122.72747466773497,45.58785167371186
-122.72717364231197,45.5807899430346
-122.72733479572508,45.58547623743151
-122.72725878512091,45.58374362306036
-122.7274690766606,45.58977636817749
-122.72709264015441,45.58089901537298
-122.72747791906723,45.5914295803259
-122.72724736624812,45.58650809278527
-122.72710956855788,45.583482761975645
-122.72692367840608,45.57887958739568
-122.72727042596532,45.58785280310757
-122.72727338369367,45.58798770022021
-122.72683500334024,45.57899824852832
-122.72727831371388,45.591377955345926
-122.7269400107696,45.583420551095536
-122.72669463944773,45.57879530703154
-122.72679526802509,45.58155898643735
-122.72671578104081,45.58166602770067
-122.72660615267799,45.57891423645873
-122.72651984752706,45.577070997338524
-122.7212272187648,45.5880456922093
-122.72125733438521,45.589614570663855
-122.72125649723836,45.58974451525568
-122.72073722610055,45.57723138399559
-122.7212436212865,45.591148054865336
-122.72124275796686,45.591283492464875
-122.72077417560884,45.580250244955295
-122.72096063909252,45.58651578615437
-122.72059335870318,45.577178636395836
-122.72093924734438,45.586653916817625
-122.72068451010266,45.580371053428294
-122.72096098608239,45.587914667530335
-122.72096407829429,45.58805531901327
-122.72098315027527,45.589616836488204
-122.72099353475446,45.58974183006927
-122.72098184802553,45.59114651085143
-122.72098107936378,45.591282150894564
-122.72037877357718,45.57901518853943
-122.72054005488647,45.58399598576638
-122.72052134693854,45.58597154424738
-122.72019819709294,45.57770967818352
-122.72049230204469,45.58651794525932
-122.72037843958931,45.58399756605605
-122.72024533826813,45.580966352980575
-122.72012410861241,45.5778097939355
-122.7203409083242,45.58652003035207
-122.69737056310032,45.57910684079851
-122.69736108324473,45.57921084524908
-122.69735638142657,45.57992488802317
-122.69736334683786,45.580639096275156
-122.69735112167969,45.58051386713319
-122.6973560657481,45.581228754616866
-122.69735879205491,45.58134959381789
-122.69736339966357,45.581927786054635
-122.69736326711399,45.582018860256284
-122.69735504179404,45.582698386801454
-122.69714014204298,45.577231928871676
-122.69714042047165,45.57773159516362
-122.69734891690987,45.58327159876937
-122.69713996219171,45.577845282273145
-122.69734810323752,45.58338360923729
-122.6971366857102,45.57841880805254
-122.6973436539322,45.58391831768375
-122.69713628543317,45.57852969439985
-122.6973455721015,45.5841239746879
-122.69713664377312,45.57910473394313
-122.697148564321,45.579798023634375
-122.69714298591394,45.58050796210066
-122.69714490724333,45.580642730294635
-122.69733761352857,45.5855396107926
-122.69733731053756,45.58564629330446
-122.63396591785236,45.56830217967107
-122.63378689627898,45.564391814748184
-122.63378619550446,45.564518957555286
-122.63378419008372,45.56623327878941
-122.63378352428099,45.56646100430486
-122.63377461827852,45.56590059040714
-122.63377475790658,45.56594442605209
-122.63377451909714,45.56674767306864
-122.63377420001169,45.56679784517323
-122.63378479441475,45.5681754641394
-122.63378474452585,45.568302735756554
-122.63378552814386,45.56991652701289
-122.63338272935421,45.56278628158095
-122.63338144497351,45.56438479534974
-122.63338166092386,45.564527783845996
-122.63330513492643,45.562786888799394
-122.63330375746506,45.56438531731501
-122.63330360205242,45.56452810181066
-122.63338222102577,45.56816937140013
-122.63338161467661,45.568311824119995
-122.63338432955534,45.56991240852081
-122.6332957274734,45.56816933049732
-122.63329771494196,45.56831210984214
-122.6332931884836,45.56991315925996
-122.63289475100872,45.56439573821174
-122.63289521066285,45.56451893905547
-122.63290783516004,45.56590274022566
-122.63290801909987,45.565946545926465
-122.63290823804752,45.56679522969103
-122.65604010285564,45.56463941000763
-122.6562537620301,45.57025741703013
-122.65643961308385,45.57587384007344
-122.6561284222949,45.56827607048471
-122.6560671072395,45.56835367896843
-122.65606930050055,45.568909060466304
-122.6560681443653,45.569021314893426
-122.65612753384588,45.571108689331396
-122.65606691176924,45.56958290922886
-122.65606595096651,45.56969330979979
-122.65591984778769,45.566485716542076
-122.65606106235045,45.57025725883511
-122.6558923267129,45.56828536695796
-122.65592845549985,45.57097091012922
-122.65570687986444,45.57354499445355
-122.65522466253898,45.5628053925303
-122.65522486807184,45.56324555894464
-122.65522418286892,45.56338239077625
-122.65545085254506,45.570842164170756
-122.65567031195853,45.575870676284126
-122.65521298434005,45.56451160359807
-122.65521213193297,45.564639700704696
-122.65554177573068,45.57364794638423
-122.65519958311671,45.566272719799834
-122.65505080319804,45.562805250489106
-122.65505020539602,45.563248406073185
-122.65504329683198,45.56338274674567
-122.64998582246605,45.57044048099311
-122.64998566678736,45.57055410887204
-122.65014641964241,45.574760463266394
-122.65014623428222,45.57489658576378
-122.64998654597566,45.571126118624214
-122.64998668513587,45.571239775454224
-122.65014541411445,45.57547360882272
-122.6499881052155,45.5718006308053
-122.64998832418733,45.57193648490618
-122.64998878994447,45.572497344068914
-122.64998894107026,45.57261104792401
-122.64998943917138,45.573182898855414
-122.64998770917121,45.573296584620024
-122.64998536543415,45.573642799791244
-122.64998557542388,45.5737003601384
-122.64998727611915,45.57405267579138
-122.64998711700792,45.574178131474554
-122.64998554411957,45.57476033240565
-122.6499853655302,45.57489648076017
-122.64917015534418,45.56278964471652
-122.64915170584723,45.56446918888484
-122.64915082635999,45.56459413421619
-122.64913402614143,45.56622106707547
-122.6489774377225,45.56278832942664
-122.64911601719054,45.566444722601375
-122.64896118283983,45.56446856541549
-122.64895988633656,45.56459279673025
-122.64910137833996,45.56838420170728
-122.64894397714538,45.56621993931975
-122.64253587675898,45.56677260874958
-122.64234515605128,45.56275984215129
-122.64234064437358,45.56436832475022
-122.64234068055781,45.56449915880974
-122.64252324002642,45.56907567326859
-122.64252519264939,45.56918766297567
-122.64252164424356,45.570447118615135
-122.64252108375378,45.5705591034907
-122.64233903518415,45.566210096007836
-122.64233277583403,45.56587962600998
-122.6423318921384,45.56592332814715
-122.64252272685094,45.57194215343074
-122.64251689817216,45.57180892669885
-122.64233191799404,45.56672949293454
-122.64233180205036,45.56677321238256
-122.64251967297088,45.57331083480149
-122.6423453975149,45.56907449386789
-122.6423469244472,45.569188010112825
-122.64251276444294,45.57396858561412
-122.64234321228679,45.570447489283524
-122.64234265743926,45.57055934066469
-122.64233976408126,45.57180921910543
-122.64234551483439,45.57194250200808
-122.64233592317814,45.573954079032866
-122.64193803385088,45.56276535899629
-122.64193794944613,45.56436367757279
-122.64193804062292,45.56450653741541
-122.72944722285526,45.57798989898091
-122.7294989624473,45.579974482895985
-122.72963660957204,45.58441274655456
-122.72935760527088,45.578110527769
-122.72952816434506,45.58255012359867
-122.72929334359647,45.57793351991426
-122.72976227959246,45.58990664542693
